type,ID,Classification,sequence_length,k-mer_match
C,M01771:9:000000000-L7C7K:1:1105:12678:6240,Segatella copri (taxid 165179),301,131567:5 2:3 976:7 0:3 976:5 0:5 908937:5 0:29 171552:1 0:5 815:2 200643:2 171552:18 2:3 0:8 2:10 165179:5 0:7 165179:1 0:15 165179:5 0:3 165179:16 171552:21 2974251:5 165179:1 2974251:5 0:8 2974251:4 2913621:5 838:6 171552:5 171549:2 2:33 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:6395:6240,Morganella morganii (taxid 582),301,0:8 2697027:4 91347:5 1236:2 2:21 582:2 1903414:1 91347:5 582:1 1903414:11 2:3 1903414:5 2:10 0:6 1134782:2 0:1 2342:2 0:6 1236:4 0:14 2:59 131567:9 2:20 0:28 2:5 131567:8 2:18 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:11059:6240,Sodalis ligni (taxid 2697027),301,2:4 0:2 2697027:4 91347:5 1236:2 2:108 1236:1 1224:5 1236:9 91347:7 1236:8 91347:2 2:1 1224:12 131567:9 2:7 91347:1 1236:5 91347:2 2:11 1236:4 2:5 1236:2 2:16 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:5600:6240,Segatella copri (taxid 165179),301,0:17 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 0:28 171549:4 0:2 171552:5 0:1 171549:1 0:7 171552:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:9668:6241,Novibacillus thermophilus (taxid 1471761),301,0:12 1236:2 2:23 0:2 651182:2 0:2 1239:1 0:4 2:5 1679:1 0:4 2:23 186824:1 2:7 186824:1 2:4 0:5 203692:4 0:12 1391654:5 0:3 2:5 1385:6 562:5 0:54 1385:7 0:6 1471761:4 0:5 96561:2 2:1 0:1 2:1 0:5 2725268:2 1783272:2 2:4 1783272:2 2:29 1783272:2 0:1
C,M01771:9:000000000-L7C7K:1:1105:7606:6241,Limnospira indica BM01 (taxid 2760438),301,0:25 544448:1 0:48 2:5 0:5 2:15 1783272:4 2760438:4 3028117:5 2760438:1 0:10 3028117:5 0:87 2:3 29447:8 2:16 0:6 3028117:1 336810:1 0:5 2:5 0:2 2:5
C,M01771:9:000000000-L7C7K:1:1105:12655:6241,Egicoccus halophilus (taxid 1670830),301,0:5 2:1 0:17 2691354:5 0:52 3135646:5 0:5 2:16 1783272:2 0:28 338963:5 0:73 562:1 0:1 1783272:5 0:1 1783272:3 0:6 2:5 1457365:2 1670830:1 2:7 1783270:5 68336:2 2:5 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:12235:6241,Segatella copri (taxid 165179),301,0:14 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:5
C,M01771:9:000000000-L7C7K:1:1105:9441:6241,Segatella copri (taxid 165179),301,131567:3 821:3 2:7 171549:5 2:3 909656:43 171549:3 815:1 200643:2 2:39 165179:6 0:1 2974251:5 0:1 165179:7 0:4 165179:4 0:5 165179:13 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:4
C,M01771:9:000000000-L7C7K:1:1105:21935:6241,Simiaoa sunii (taxid 2763672),301,2:1 2697027:1 0:3 131567:7 2:13 1239:12 2:1 1239:10 2:5 1239:1 2:59 1239:2 2:5 186801:8 2763672:22 186803:1 2763672:4 186803:12 2763672:1 186803:3 186801:5 186803:1 186801:7 186803:5 2763672:1 186803:5 2763672:5 186803:3 2763672:5 186803:3 2763672:1 186803:6 186801:1 2:1 186801:7 2:8 186801:2 2:25 131567:5
C,M01771:9:000000000-L7C7K:1:1105:22745:6241,Elioraea tepida (taxid 2843330),301,2:1 2697027:1 0:3 131567:7 2:14 0:4 2:7 0:20 2:3 191:3 204441:5 2:6 28211:8 2:14 0:7 2843330:5 0:47 401471:5 0:42 2:5 0:5 2:23 28211:8 2:24
C,M01771:9:000000000-L7C7K:1:1105:25585:6241,Faecalibacterium prausnitzii (taxid 853),301,0:15 2:132 216851:5 2:5 216851:2 2:4 216851:18 2:3 853:34 2:14 186801:1 216851:5 2:2 216851:18 2:5 216851:2 2:1 131567:1
C,M01771:9:000000000-L7C7K:1:1105:19146:6241,Ligilactobacillus salivarius (taxid 1624),301,0:14 2:8 33958:5 2:98 1783272:5 186826:3 91061:1 2:2 91061:5 2:4 2767887:5 1624:4 2767887:3 1624:5 2767887:2 33958:6 2767887:7 2:9 1783272:3 33958:5 91061:3 33958:9 1783272:1 33958:1 1783272:5 91061:1 1624:1 2:5 0:1 1783272:1 0:4 1239:5 2:11 0:25
C,M01771:9:000000000-L7C7K:1:1105:19892:6241,Sodalis ligni (taxid 2697027),301,2:4 0:2 2697027:4 91347:5 1236:2 2:108 1236:1 1224:5 1236:9 91347:7 1236:8 91347:2 2:1 1224:12 131567:9 2:7 91347:1 1236:5 91347:2 2:11 1236:4 2:5 1236:2 2:16 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:25199:6241,Segatella copri (taxid 165179),301,0:1 2:5 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:1
C,M01771:9:000000000-L7C7K:1:1105:10106:6241,Escherichia coli (taxid 562),301,0:1 2:5 0:4 562:2 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:4045:6241,Sodalis ligni (taxid 2697027),301,2:3 2697027:6 91347:5 1236:2 2:58 1217737:1 0:11 1217737:2 0:34 2:2 1236:5 286:4 1236:5 286:1 1236:1 286:2 0:22 2:2 0:13 1224:1 0:87
C,M01771:9:000000000-L7C7K:1:1105:12174:6241,Oscillibacter hominis (taxid 2763056),301,2:3 0:11 1236:2 2:6 0:10 216572:7 1612173:1 0:16 2:3 216572:1 2:7 0:2 216572:5 1239:9 2:22 2763056:10 216572:2 0:18 69823:5 0:6 216572:4 0:20 538949:3 1608957:5 0:3 2:5 0:7 216572:5 0:16 216572:5 0:1 216572:1 0:10 2:2 0:5 2:2 186801:5 2:19 131567:3
C,M01771:9:000000000-L7C7K:1:1105:14584:6241,Syntrophus aciditrophicus SB (taxid 56780),301,2697027:2 0:28 56780:7 0:9 1755241:2 0:10 2:5 0:1 2:1 200940:7 2:33 453220:1 2:7 0:54 56780:1 0:8 2:2 1236:3 0:5 1236:3 0:1 1236:1 0:11 2808963:9 1743:4 2:25 200940:8 2:19
C,M01771:9:000000000-L7C7K:1:1105:21151:6241,Escherichia coli (taxid 562),301,0:20 562:2 543:16 0:11 543:7 0:3 543:5 0:3 543:116 2:1 543:8 561:7 543:1 561:9 543:1 561:3 543:7 561:2 543:12 0:33
C,M01771:9:000000000-L7C7K:1:1105:8759:6241,Segatella copri (taxid 165179),301,131567:2 171552:1 2:2 0:10 171552:5 0:18 165179:5 0:11 165179:5 0:1 2:48 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:7 0:19 171552:2 0:6 171552:6 171549:1 171552:12 2:5
C,M01771:9:000000000-L7C7K:1:1105:18452:6241,Sodalis ligni (taxid 2697027),301,0:1 2:5 0:2 2697027:4 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:7106:6242,Emticicia oligotrophica DSM 17448 (taxid 929562),301,0:91 2:2 171549:1 2:4 562:5 929562:4 0:2 577309:1 0:113 1783272:3 0:6 2:5 1457365:2 1670830:1 2:7 1783270:5 68336:2 2:5 131567:5 2:3
C,M01771:9:000000000-L7C7K:1:1105:18309:6242,Homo sapiens (taxid 9606),301,9606:121 131567:5 9606:4 0:2 9606:2 0:3 9606:15 131567:2 9606:99 0:11 1883:3
C,M01771:9:000000000-L7C7K:1:1105:27064:6242,Faecalibacterium prausnitzii (taxid 853),301,131567:3 0:4 562:2 91347:5 2:86 0:53 29430:7 0:4 2:18 29430:4 0:24 853:3 0:6 2:1 186801:1 2:1 186801:7 2:8 186801:14 2:6 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:17678:6242,Roseburia sp. 831b (taxid 1261635),301,0:1 131567:5 0:4 131567:7 2:52 0:3 2:5 1513297:9 2:1 1513297:7 2:3 1513297:2 2:17 186801:1 2:1 1783272:7 186803:3 1261635:5 186803:33 2:21 186803:34 186801:3 2:1 186801:7 2:8 186801:14 2:6 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:20405:6242,Azospirillum argentinense (taxid 2970906),301,2:4 0:2 2970906:7 0:5 1202536:5 0:27 816:2 0:40 2:5 0:130 2:4 0:5 2:2 0:1 2:1 0:6 1239:5 2:14 131567:2
C,M01771:9:000000000-L7C7K:1:1105:23147:6242,Cyclonatronum proteinivorum (taxid 1457365),301,131567:4 2:11 0:14 2:4 0:51 1014:1 0:2 2:6 976:4 171549:5 976:4 0:92 41294:8 0:9 2502779:1 1457365:5 2:1 1457365:8 2:6 1457365:4 2:6 1783270:5 68336:2 2:5 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:23214:6242,Succinivibrio dextrinosolvens (taxid 83771),301,2:3 45668:4 2:10 1236:3 83771:5 1236:1 83771:56 2:24 83771:22 0:39 131567:1 488447:3 131567:5 2:1 83771:2 1224:3 1236:7 0:15 83771:1 0:1 83771:5 0:5 1236:20 131567:1 2:1 1236:5 2:12 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:16043:6242,Blautia obeum A2-162 (taxid 657314),301,131567:15 2:14 657314:4 1239:7 657314:1 1239:5 186801:1 1239:4 2:5 657314:1 2:52 1239:14 186801:2 478749:1 186801:5 0:80 186803:3 0:5 186803:1 186801:2 2:1 186801:7 2:8 186801:2 2:18 0:8 1396:1
C,M01771:9:000000000-L7C7K:1:1105:14432:6242,Bacteroides helcogenes P 36-108 (taxid 693979),301,131567:2 0:3 2:12 0:8 693979:5 0:27 1573825:1 0:5 171549:3 200643:3 171549:10 2:1 171549:4 976:5 2:14 171549:3 976:2 171549:7 909656:8 0:24 816:5 0:2 2136147:2 818:3 2:22 0:38 2:1 171549:2 2:33 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:12561:6242,Bacteroides helcogenes P 36-108 (taxid 693979),301,0:2 2697027:5 0:10 2:5 0:8 693979:5 0:33 816:3 0:1 200643:2 2:39 0:52 816:2 815:6 171549:6 815:8 0:26 2974251:3 0:6 815:1 693979:1 2:1 171549:2 2:33 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:4205:6242,Segatella copri (taxid 165179),301,0:1 2697027:5 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:1
C,M01771:9:000000000-L7C7K:1:1105:12314:6242,Segatella copri (taxid 165179),301,0:2 2:3 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:2
C,M01771:9:000000000-L7C7K:1:1105:5453:6242,Bacteroides helcogenes P 36-108 (taxid 693979),301,2:4 0:5 2:10 0:8 693979:5 0:33 816:3 0:1 200643:2 2:39 0:52 816:2 815:6 171549:6 815:8 0:26 2974251:3 0:9 171549:2 2:33 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:16701:6242,Escherichia coli (taxid 562),301,2:4 562:6 91347:5 1236:2 2:6 0:29 2:118 131567:9 2:30 0:5 2:1 0:22 543:5 2:4 0:10 2:2 0:1 192955:5 0:1 2:1 0:1
C,M01771:9:000000000-L7C7K:1:1105:10076:6243,Bacillus altitudinis (taxid 293387),301,2:2 131567:1 2:3 131567:7 2:29 1385:13 2:3 1385:1 2:5 1385:2 2:8 293387:5 0:30 1385:12 186817:1 0:19 2:7 0:6 1385:5 2:37 1385:5 1239:4 2:1 0:6 2:5 2691359:2 0:1 2:1 0:9 2:6 492670:1 2:4 0:15 2:5 0:3 131567:3
C,M01771:9:000000000-L7C7K:1:1105:18520:6243,Klebsiella pneumoniae (taxid 573),301,2:4 1351:2 2:4 131567:5 2:125 573:15 1236:3 573:12 131567:9 2:53 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:19455:6243,Kineothrix sp. IPX-CK (taxid 3123317),301,0:1 2:5 0:4 562:2 91347:5 2:5 95818:3 0:17 2792601:1 0:14 2:1 33958:1 2:20 1239:5 186801:2 1783272:8 2:5 1783272:4 2:5 1783272:3 2:7 1239:2 2:5 1239:2 186803:1 3123317:5 0:10 3123317:1 0:4 3123317:5 0:12 186803:1 2763667:10 0:6 2719313:3 0:28 186803:3 186801:8 2:1 186801:7 2:8 186801:2 2:18 0:2 2:5
C,M01771:9:000000000-L7C7K:1:1105:22186:6243,Anaerostipes hadrus (taxid 649756),301,2:1 131567:16 2:18 186801:2 1239:5 649756:1 186803:5 649756:1 1239:3 649756:5 2:1 3085636:1 649756:4 2:24 186801:5 2:16 1239:3 0:2 1239:5 0:2 2:5 0:3 649756:32 186801:5 649756:11 186803:5 649756:3 186803:5 649756:9 186801:19 649756:1 2:7 3085636:2 186801:6 2:5 186801:4 2:1 1239:5 2:19
C,M01771:9:000000000-L7C7K:1:1105:10420:6243,Segatella copri (taxid 165179),301,2697027:4 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:3
C,M01771:9:000000000-L7C7K:1:1105:24198:6243,Homo sapiens (taxid 9606),301,0:15 9606:233 0:19
C,M01771:9:000000000-L7C7K:1:1105:27849:6244,Spiractinospora alimapuensis (taxid 2820884),301,0:18 307595:3 2691357:5 0:7 1224:5 0:45 2:21 1783272:3 3028117:2 0:5 3028117:2 909930:5 0:57 1783272:2 2820884:5 0:33 2006:1 0:1 201174:3 0:33 131567:5 0:2 926569:3 131567:1
C,M01771:9:000000000-L7C7K:1:1105:17130:6244,Segatella copri (taxid 165179),301,2:2 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:5
C,M01771:9:000000000-L7C7K:1:1105:18838:6244,Escherichia coli (taxid 562),301,2:1 562:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:11749:6244,Phocaeicola vulgatus (taxid 821),301,131567:2 821:3 2:7 171549:5 2:3 909656:43 171549:3 815:1 200643:2 2:34 171549:3 976:2 171549:7 909656:9 821:14 909656:1 821:16 909656:5 2:22 909656:37 2:36 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:9569:6244,Segatella copri (taxid 165179),301,0:14 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:35 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:17536:6244,Segatella copri (taxid 165179),301,0:4 1224:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:4
C,M01771:9:000000000-L7C7K:1:1105:23973:6245,Vescimonas fastidiosa (taxid 2714353),301,2:2 1351:2 2:4 131567:5 2:18 1239:2 2:5 39485:1 2:5 39485:9 2:1 0:5 1164882:5 0:7 1164882:2 2:7 1164882:5 2:19 2892396:25 2714353:29 2892396:3 2714353:11 2892396:5 2714353:1 2892396:2 186802:5 2892396:5 2714353:13 216572:1 2714353:5 216572:3 2714353:1 216572:7 2:19 186801:5 2:19 131567:4
C,M01771:9:000000000-L7C7K:1:1105:26785:6245,Limnospira indica BM01 (taxid 2760438),301,0:28 544448:1 0:48 2:5 0:5 2:15 1783272:4 2760438:4 3028117:5 2760438:1 0:10 3028117:5 0:87 2:3 29447:8 2:16 0:6 3028117:1 336810:1 0:5 2:5 0:2 2:2
C,M01771:9:000000000-L7C7K:1:1105:23499:6245,Segatella copri (taxid 165179),301,0:4 1224:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:4
C,M01771:9:000000000-L7C7K:1:1105:17305:6245,Anaerobutyricum hallii (taxid 39488),301,2:3 1351:2 2:4 131567:5 2:18 186801:2 2:5 39488:10 186803:5 39488:6 2:7 186801:2 2:39 186801:9 1239:5 39488:23 0:13 2608920:5 186802:4 2608920:2 2:4 2608920:6 0:5 2608920:7 0:13 1239:1 0:5 186802:3 2:5 186802:1 186801:1 2:17 186802:2 1783272:1 2:10 1783272:7 2:2 0:8
C,M01771:9:000000000-L7C7K:1:1105:27546:6245,Aquella oligotrophica (taxid 2067065),301,2:3 2697027:6 91347:5 2:13 0:5 2067065:7 0:17 2067065:3 2:1 1224:5 0:1 1224:5 157:5 0:10 131567:5 0:5 2697027:3 2:6 1224:3 28216:2 1224:5 28216:10 1224:5 0:45 1987921:1 0:5 2:2 0:10 28216:5 0:19 131567:3 28216:1 131567:1 1224:8 2:7 131567:1 2:7 131567:5 2:7 131567:10
C,M01771:9:000000000-L7C7K:1:1105:16136:6245,Anaerobutyricum hallii (taxid 39488),301,2:4 2697027:1 0:3 131567:7 2:18 186801:2 2:5 39488:10 186803:5 39488:6 2:7 186801:2 2:39 186801:9 1239:5 39488:80 2:2 39488:10 186803:5 1783272:3 186801:2 2:8 186801:19 2:1 186801:5 2:2 1239:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:19662:6245,Pseudoprevotella muciniphila (taxid 2133944),301,2:3 0:5 2:5 171549:5 2:3 2133944:5 2:1 2133944:3 2:2 2133944:1 0:48 28128:1 976:1 171552:5 2:3 976:9 171552:4 0:108 292632:5 0:1 2:1 0:1 2:1 171549:2 2:7 171552:8 171549:5 0:6 171552:1 0:1 171552:5 0:11
C,M01771:9:000000000-L7C7K:1:1105:12395:6245,Sodalis ligni (taxid 2697027),301,2:2 2697027:6 91347:5 1236:2 2:118 0:21 2:2 0:6 562:1 2:5 131567:9 2:53 131567:1 1236:5 543:1 2:1 0:1 131567:5 0:5 131567:5 1760:2 2:7 131567:4
C,M01771:9:000000000-L7C7K:1:1105:26993:6245,Segatella copri (taxid 165179),301,2697027:4 0:12 171552:15 2974251:6 165179:12 171549:1 165179:6 0:11 2:4 171549:10 2:1 171549:4 976:5 2:19 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:7 0:2 171552:5 0:10
C,M01771:9:000000000-L7C7K:1:1105:20221:6245,Segatella copri (taxid 165179),301,0:19 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12
C,M01771:9:000000000-L7C7K:1:1105:12210:6245,Sodalis ligni (taxid 2697027),301,2:2 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:9789:6245,Paracoccus sp. AK26 (taxid 2589076),301,131567:1 0:4 562:2 91347:5 1236:2 2:23 28211:20 2:56 28211:15 204455:1 2688777:9 204455:1 2688777:5 31989:3 2589076:7 265:2 28211:1 204455:5 1224:5 28211:1 2:5 28211:11 265:6 28211:1 204455:5 265:4 204455:4 265:2 204455:5 28211:5 2:2 0:6 2:4 0:22 2:17
C,M01771:9:000000000-L7C7K:1:1105:9975:6245,Segatella hominis (taxid 2518605),301,0:4 1224:2 171552:24 2974251:6 2518605:3 171552:5 2518605:5 171552:5 2518605:1 171552:5 2974251:1 171552:5 2:43 2518605:7 2974251:5 2518605:37 2974251:3 2518605:32 2974251:1 171552:7 2974251:9 171552:11 2:9 171552:6 0:21 171552:1 0:9
C,M01771:9:000000000-L7C7K:1:1105:13185:6245,Sodalis ligni (taxid 2697027),301,2:3 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:16631:6246,Homo sapiens (taxid 9606),301,9606:74 131567:2 9606:5 0:4 9606:1 0:91 9606:18 0:3 9606:2 0:22 9606:3 0:8 9606:5 0:29
C,M01771:9:000000000-L7C7K:1:1105:4497:6246,Elioraea tepida (taxid 2843330),301,2:1 2697027:6 91347:5 1236:2 2:12 0:4 2:7 0:20 2:3 191:3 204441:5 2:6 28211:5 0:19 2843330:5 0:52 401471:5 0:42 2:5 0:5 2:23 28211:8 2:24
C,M01771:9:000000000-L7C7K:1:1105:7287:6246,Simiaoa sunii (taxid 2763672),301,550:2 0:2 2697027:4 91347:5 2:13 1239:12 2:1 1239:10 2:5 1239:1 2:59 1239:2 2:5 186801:8 2763672:22 186803:1 2763672:4 186803:12 2763672:1 186803:3 186801:5 186803:1 186801:7 186803:5 2763672:1 186803:5 2763672:5 186803:3 2763672:5 186803:3 2763672:1 186803:6 186801:1 2:1 186801:7 2:8 186801:2 2:25 131567:4
C,M01771:9:000000000-L7C7K:1:1105:8051:6246,Sodalis ligni (taxid 2697027),301,2:3 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:3967:6246,Cyclonatronum proteinivorum (taxid 1457365),301,0:79 3135646:5 0:5 2:16 1783272:2 0:114 1783272:3 0:6 2:5 1457365:2 1670830:1 2:7 1783270:5 68336:2 2:5 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:20590:6246,Segatella copri (taxid 165179),301,0:15 171552:5 0:18 165179:5 0:11 165179:5 0:1 2:48 0:12 165179:1 0:15 165179:5 0:3 165179:16 171552:5 0:3 171552:5 0:5 171552:1 0:25 2974251:5 0:2 171552:4 0:35 2013:5 0:8 2:3 0:1
C,M01771:9:000000000-L7C7K:1:1105:18324:6246,Sodalis ligni (taxid 2697027),301,2:4 2697027:1 0:3 131567:7 2:155 131567:9 2:53 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:11022:6246,Butyrivibrio crossotus (taxid 45851),301,2:1 0:2 2697027:4 91347:5 2:18 1239:2 2:5 186803:1 2:5 186803:1 1239:3 186803:5 2:1 1239:1 2:59 1239:2 2:5 1239:5 384636:1 0:13 45851:4 0:8 186803:10 0:1 2:5 186801:10 2:4 0:37 186801:3 39485:3 2:6 186801:19 2:1 186801:5 2:2 1239:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:12054:6246,Actinomycetospora sp. NBC_00405 (taxid 2975952),301,0:8 2710758:9 1760:3 2:3 1783272:5 2:3 1760:4 2:5 1760:17 2:3 1760:1 2:5 1760:7 2:19 0:5 2:5 0:13 2:1 0:7 1760:4 2070:8 1847:13 2070:2 0:6 2975952:5 2070:3 2975952:12 2070:5 2268449:5 2070:2 2975952:5 0:1 2975952:5 2070:5 1760:4 2070:1 1760:8 2:42 131567:8
C,M01771:9:000000000-L7C7K:1:1105:15330:6246,Citrobacter freundii (taxid 546),301,0:1 2:5 0:4 131567:7 2:120 0:21 2:2 0:7 2:5 131567:9 2:13 1236:2 2:5 546:4 3095364:2 2:27 131567:6 0:3 2:5 0:5 2:5 0:2 2:5 0:2
C,M01771:9:000000000-L7C7K:1:1105:6670:6246,Escherichia coli (taxid 562),301,2:2 562:5 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:8126:6246,Pseudoprevotella muciniphila (taxid 2133944),301,2:2 0:23 2:1 0:6 2133944:2 0:46 171552:7 0:2 2:5 0:117 292632:5 0:25 171552:2 0:6 171549:1 0:7 2:10
C,M01771:9:000000000-L7C7K:1:1105:27489:6247,Pelolinea submarina (taxid 913107),301,0:13 1236:2 2:1 1783272:5 0:5 2:1 0:4 1806216:2 0:62 2:5 0:127 2:7 1783272:1 2:2 1783272:1 0:6 913107:5 0:1 1783272:1 0:5 2:5 913107:2 0:4
C,M01771:9:000000000-L7C7K:1:1105:26391:6247,Phocaeicola vulgatus (taxid 821),301,0:12 171549:5 0:3 909656:43 171549:3 815:1 200643:2 2:34 171549:3 976:2 171549:7 909656:9 821:14 909656:1 821:16 909656:5 2:22 909656:36 0:25 2:6 0:11 2:2 0:5
C,M01771:9:000000000-L7C7K:1:1105:25918:6247,Dorea longicatena (taxid 88431),301,2:1 562:6 91347:5 2:25 186803:11 1239:5 186803:1 1239:3 2:49 186801:2 2:12 186803:7 88431:24 186803:12 0:16 2:5 0:5 88431:2 0:12 88431:1 0:5 2:2 0:5 2490855:1 186801:1 186803:1 2:1 186801:7 2:8 186801:2 2:9 37929:1 0:1 2:1 0:13 1491:1 0:3 1491:1
C,M01771:9:000000000-L7C7K:1:1105:26533:6247,Prevotella herbatica (taxid 2801997),301,0:16 976:5 0:5 908937:5 0:29 171552:1 0:5 815:2 200643:2 171552:18 2:7 976:3 171552:6 171549:3 0:1 156973:1 0:82 171552:3 2801997:16 171552:2 2801997:6 171552:3 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:4
C,M01771:9:000000000-L7C7K:1:1105:23116:6247,Pelolinea submarina (taxid 913107),301,186807:2 0:1 2:1 0:32 1927128:2 0:11 9:5 0:1 9:3 1152:1 913107:5 2:1 0:3 131567:5 2:15 200795:1 2:1 200795:1 2:9 200795:6 2682228:1 2661921:2 2:5 0:152 131567:1
C,M01771:9:000000000-L7C7K:1:1105:22020:6247,Escherichia coli (taxid 562),301,2:4 0:4 562:2 91347:5 1236:2 2:53 0:17 2:5 582:1 2:4 450:4 2:69 131567:9 2:53 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:12623:6247,Segatella copri (taxid 165179),301,0:3 1224:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:5
